node_id,node_name,path,node_type,current_function,business_importance,criticality,business_rules,dependencies,test_protection,main_problem,optimization_opportunity,risk_of_change,recommended_v3_action,v3_migration_strategy,priority,estimated_effort,requires_business_decision,evidence,comments
N8N-1ea8dcba-ec4f-4493-adec-ff9833edb20d,LIMPIAR - Cierres locales temporales,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,"Ejecuta comando shell/CLI: find ""/home/codespace/poc_n8n_tiquipaya/FASE_C_DRIVE_REAL/cierres"" -mindepth 1 -maxdepth 1 -type f -name ""CIERRE *.xlsm"" -delete",ALTA,ALTA,,shell,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'LIMPIAR - Cierres locales temporales'",
N8N-3d5fca74-7100-4f17-8edb-a219f88336d3,GENERAR - Fechas del rango,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,Codigo JS embebido: const base = $('PARAMETROS - Rango (desde formulario)').first().json; const inicio = base.fecha_inicio; const fin = base.fecha_fin;  function parseISO(s) {   co,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'GENERAR - Fechas del rango'",
N8N-6d273eff-6f14-4fe8-9894-c12f75ad5109,IF - Encontrado en Drive,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CONTROL,Bifurcacion booleana,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'IF - Encontrado en Drive'",
N8N-0096b682-3aaa-4bdc-ab11-2115aa7b3f77,CONVERGER - Cierres materializados,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,Codigo JS embebido: return [{ json: { cierres_materializados: $input.all().length } }]; ,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'CONVERGER - Cierres materializados'",
N8N-e69dfb3e-3169-471c-9d46-a7a872267252,FASE3 - Calcular batch_token,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,"Ejecuta comando shell/CLI: =sha256sum ""{{ $json.resultados_dir }}/resultado_batch.json"" | awk '{print $1}'",ALTA,ALTA,"Mismo mecanismo de batch_token, usado en el endpoint GET /datos",sha256sum (utilidad de sistema),NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Calcular batch_token'",
N8N-d60301c2-cc3a-4fff-9892-26e3db474147,FASE3 - Webhook POST publicar-listos,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",N8N_NODE,Webhook POST /tiq-revision/publicar-listos — punto de entrada HTTP del frontend/orquestacion,BAJA,BAJA,,,NINGUNA (n8n no tiene test runner propio en este repo),Sin autenticacion (igual que /corregir); ademas es el unico endpoint que puede mover datos a Drive-simulado en lote.,,MEDIO,KEEP,KEEP_IN_N8N,P3,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Webhook POST publicar-listos'",
N8N-bb4cef2b-5842-4111-8807-e2df907d5287,FASE3 - Parametros resultados_dir (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DATA_ARTIFACT,Define/normaliza campos (parametros o resultado literal),MEDIA,MEDIA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P2,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Parametros resultados_dir (publicar)'",
N8N-2ffe9b0e-0878-4eef-b72a-f97fe0788439,FASE3 - Leer resultado_batch.json (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DATA_ARTIFACT,Lee/escribe archivo local (?),MEDIA,MEDIA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P2,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Leer resultado_batch.json (publicar)'",
N8N-5c588857-5200-482b-a62d-6021a468aade,FASE3 - Interpretar resultado_batch.json (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DATA_ARTIFACT,Convierte binario a JSON (fromJson),MEDIA,MEDIA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P2,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Interpretar resultado_batch.json (publicar)'",
N8N-5357ff56-714a-46f9-9577-5c02df3fb2d2,FASE3 - Calcular batch_token actual (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,"Ejecuta comando shell/CLI: =sha256sum ""{{ $json.resultados_dir }}/resultado_batch.json"" | awk '{print $1}'",ALTA,ALTA,Hash SHA256 de resultado_batch.json usado como token optimista de concurrencia,sha256sum (utilidad de sistema),NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Calcular batch_token actual (publicar)'",
N8N-865bdded-428f-4e29-a424-639b964824b8,FASE3 - Combinar batch y hash (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CONTROL,Combina 2+ ramas de datos en un solo item,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Combinar batch y hash (publicar)'",
N8N-789f5eb2-112c-4095-8064-13eab68a0679,FASE3 - Validar batch_token (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,Codigo JS embebido: const items = $input.all(); let batchItem = null; let hashItem = null; for (const it of items) {   if (it.json && it.json.data) batchItem = it.json;   else if (,ALTA,CRITICA,REGLA G-adyacente / control de concurrencia: evita publicar sobre un resultado_batch.json que cambio desde que el auditor abrio la pantalla,,NINGUNA (n8n no tiene test runner propio en este repo),"Si 'FASE3 - Calcular batch_token actual (publicar)' y la lectura de resultado_batch.json no son atomicas entre si (dos llamadas separadas al filesystem), existe una ventana TOCTOU teorica entre calcular el hash y leer el contenido; de bajo impacto practico dado el volumen/latencia esperados de este flujo.",,MEDIO,KEEP,KEEP_IN_N8N,P0,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Validar batch_token (publicar)'",
N8N-cbd334aa-999e-4c18-b021-91601451891b,IF - Batch token coincide (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CONTROL,Bifurcacion booleana,ALTA,ALTA,Bloquea publicacion si el batch cambio (ver FASE3 - Validar batch_token),,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'IF - Batch token coincide (publicar)'",
N8N-dd0d4bae-4eed-40df-b49e-cf6e722790b4,FASE3 - Responder BATCH_DESACTUALIZADO (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,"Codigo JS embebido: return [{ json: { resultado: 'ERROR', codigo: 'BATCH_DESACTUALIZADO', detalle: 'El resultado_batch.json cambio desde que se cargo la pantalla. Recarga los datos",ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Responder BATCH_DESACTUALIZADO (publicar)'",
N8N-c33c6e65-d65f-4a4f-bb0c-c215c66a7923,FASE3 - Responder publicar-listos JSON,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",OUTPUT,Responde al webhook que originó la ejecucion (HTML o JSON),MEDIA,MEDIA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P2,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Responder publicar-listos JSON'",
N8N-9897d25a-bc6f-4ee2-90d8-d0235032f888,FASE3 - Filtrar cierres LISTO_PARA_PUBLICAR (autoritativo),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,Codigo JS embebido: const batch = $json.batch || {}; const cierres = (batch.data && Array.isArray(batch.data.cierres)) ? batch.data.cierres : []; const listos = cierres.filter((c) ,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Filtrar cierres LISTO_PARA_PUBLICAR (autoritativo)'",
N8N-e51be353-1032-4afe-b4b8-badc7175fb4e,IF - Hay cierres listos (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CONTROL,Bifurcacion booleana,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'IF - Hay cierres listos (publicar)'",
N8N-f37d8d53-6601-45ab-8139-329dd931c640,FASE3 - Reportar sin cierres listos (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,"Codigo JS embebido: return [{ json: { resultado: 'OK', publicados: [], omitidos: [], fallidos: [], mensaje: 'No hay cierres LISTO_PARA_PUBLICAR en este momento.' } }]; ",ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Reportar sin cierres listos (publicar)'",
N8N-9d4bb38b-0ae2-4160-a374-ef268f3214a0,FASE3 - LOOP publicacion por cierre (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CONTROL,Loop: procesa una coleccion item por item (patron SplitInBatches),ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - LOOP publicacion por cierre (publicar)'",
N8N-788ba737-57ba-4f27-9c14-b774fbeff6f9,FASE3 - Buscar marcador existente (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,Google Drive: fileFolder.?,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Buscar marcador existente (publicar)'",
N8N-7a696ef2-2427-4fcf-b4d2-4492c589740c,FASE3 - Anotar marcador (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,"Codigo JS embebido: const original = $('FASE3 - LOOP publicacion por cierre (publicar)').first().json; const encontrado = $input.first().json; return [{   json: {     ...original, ",ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Anotar marcador (publicar)'",
N8N-37a39b8f-e05f-4326-99b4-9ee29be2caa6,IF - Sigue pendiente tras marcador (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CONTROL,Bifurcacion booleana,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'IF - Sigue pendiente tras marcador (publicar)'",
N8N-9cfdbf6c-e1d4-4813-8fb5-a3eec183de4f,FASE3 - Buscar cierre en 00_ENTRADA_CIERRES (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,Google Drive: fileFolder.?,ALTA,ALTA,REGLA G: debe usar coincidencia EXACTA de nombre (nunca 'primer resultado'); ver incidente cierre 09 vs 11/10/09 en HANDOFF/prompt de auditoria,,NINGUNA (n8n no tiene test runner propio en este repo),Riesgo si se reintroduce logica de 'tomar el primer resultado' de una busqueda con múltiples coincidencias (incidente real ya corregido una vez).,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Buscar cierre en 00_ENTRADA_CIERRES (publicar)'",
N8N-8c157398-8b21-4f95-8899-1f54f4443e7d,FASE3 - Anotar localizacion (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,Codigo JS embebido: const prev = $('FASE3 - Anotar marcador (publicar)').first().json; const candidatos = $input.all().map((it) => it.json).filter((j) => j && j.name); const exacto,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Anotar localizacion (publicar)'",
N8N-d8915c44-fe41-4ea8-9892-ba38aa3d1f57,FASE3 - Pasar sin localizar (ya resuelto) (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,"Codigo JS embebido: const prev = $('FASE3 - Anotar marcador (publicar)').first().json; return [{ json: { ...prev, entrada_id: null } }]; ",ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Pasar sin localizar (ya resuelto) (publicar)'",
N8N-b6a7c464-fdc0-4f8e-af6c-e927a008f8bc,FASE3 - Carpeta del mes 04_SALIDAS (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,Google Drive: fileFolder.?,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Carpeta del mes 04_SALIDAS (publicar)'",
N8N-8071dabb-4add-46a5-b4a4-aa6a67a39581,FASE3 - Anotar carpeta 04_SALIDAS (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,"Codigo JS embebido: const prev = $('FASE3 - Anotar localizacion (publicar)').first().json; const carpeta = $input.first().json; return [{ json: { ...prev, carpeta_04_salidas_id: ca",ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Anotar carpeta 04_SALIDAS (publicar)'",
N8N-28199b29-31f0-4521-acdc-e952ae6ce39d,FASE3 - Carpeta SAP del mes (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,Google Drive: fileFolder.?,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Carpeta SAP del mes (publicar)'",
N8N-5401321a-ca78-487f-9651-96a96728eb7b,IF - Carpeta SAP existe (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CONTROL,Bifurcacion booleana,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'IF - Carpeta SAP existe (publicar)'",
N8N-9c66a3d1-fa80-40cc-b691-bf6ad678aaef,FASE3 - Crear carpeta SAP del mes (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,Google Drive: folder.?,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Crear carpeta SAP del mes (publicar)'",
N8N-bb83a898-adbd-4ea1-ad23-cc38419a38ef,FASE3 - Anotar carpeta SAP (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,"Codigo JS embebido: const prev = $('FASE3 - Anotar carpeta 04_SALIDAS (publicar)').first().json; const carpeta = $input.first().json; return [{ json: { ...prev, sap_folder_id: carp",ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Anotar carpeta SAP (publicar)'",
N8N-d41e86d6-1496-4034-84c8-096a833cc200,FASE3 - Carpeta RESULTADOS del mes (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,Google Drive: fileFolder.?,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Carpeta RESULTADOS del mes (publicar)'",
N8N-6f3d9fc6-3a47-49f9-b687-8dbc7c176c3d,IF - Carpeta RESULTADOS existe (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CONTROL,Bifurcacion booleana,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'IF - Carpeta RESULTADOS existe (publicar)'",
N8N-925d8be9-3b40-4188-a733-48c17bcb7fd9,FASE3 - Crear carpeta RESULTADOS del mes (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,Google Drive: folder.?,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Crear carpeta RESULTADOS del mes (publicar)'",
N8N-0546cb27-c8b0-445d-b683-4f888a89a05f,FASE3 - Anotar carpeta RESULTADOS (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,"Codigo JS embebido: const prev = $('FASE3 - Anotar carpeta SAP (publicar)').first().json; const carpeta = $input.first().json; return [{ json: { ...prev, resultados_folder_id: carp",ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Anotar carpeta RESULTADOS (publicar)'",
N8N-77f61846-571f-4539-8ae1-1671af20395a,FASE3 - Leer SAP local (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DATA_ARTIFACT,Lee/escribe archivo local (?),MEDIA,MEDIA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P2,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Leer SAP local (publicar)'",
N8N-42fb6489-ec18-4f62-acbe-1a2ff7999163,FASE3 - Subir SAP a Drive (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,Google Drive: file.?,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Subir SAP a Drive (publicar)'",
N8N-9fac5ecf-aab5-4419-b6fe-ae9ee5598d06,FASE3 - Anotar subida SAP (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,Codigo JS embebido: const prev = $('FASE3 - Anotar carpeta RESULTADOS (publicar)').first().json; const items = $input.all(); let problema = null; for (const it of items) {   if (it,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Anotar subida SAP (publicar)'",
N8N-4144dead-ccce-449a-9331-dc34f07f0572,FASE3 - Leer RESULTADO local (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DATA_ARTIFACT,Lee/escribe archivo local (?),MEDIA,MEDIA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P2,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Leer RESULTADO local (publicar)'",
N8N-c019145b-19e3-493d-9596-925817d1ae69,FASE3 - Subir RESULTADO a Drive (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,Google Drive: file.?,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Subir RESULTADO a Drive (publicar)'",
N8N-564fa00b-bb3d-409d-8b60-d98f15e7f1ff,FASE3 - Anotar subida RESULTADO (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,Codigo JS embebido: const prev = $('FASE3 - Anotar subida SAP (publicar)').first().json; const items = $input.all(); const huboError = items.some((it) => it.json && it.json.error);,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Anotar subida RESULTADO (publicar)'",
N8N-8e381bd4-01cf-4625-bf7b-5493a4f8b6a0,FASE3 - Carpeta del mes 03_PROCESADOS (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,Google Drive: fileFolder.?,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Carpeta del mes 03_PROCESADOS (publicar)'",
N8N-e3059d29-cc12-4554-b5be-279988b9e591,FASE3 - Mover cierre a 03_PROCESADOS (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,Google Drive: file.move,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Mover cierre a 03_PROCESADOS (publicar)'",
